"content","cmp_code","eu_code"
"Tendo em vista sua importância, o Governo José Serra atuará no sentido de eliminar os gargalos existentes para sua expansão,","410",NA
"começando por uma postura firme visando à eliminação das barreiras às exportações.","407",NA
"O elevado volume de importação de produtos de alta ou média intensidade tecnológica indica haver espaço para a substituição de importações desses bens.","410",NA
"Por isso, além de medidas horizontais destinadas a melhorar a competitividade da economia, serão adotadas políticas específicas para setores considerados estratégicos, seja por sua capacidade de gerar superávits ou reduzir déficits na balança comercial, seja porque geram benefícios à competitividade do conjunto das cadeias produtivas, por serem intensivos em tecnologia, ou porque contribuem para elevar o nível de qualificação da mão-de-obra empregada.","410",NA
"Tais políticas compreenderão medidas semelhantes às adotadas em outros países, vigorarão por tempo determinado, serão transparentes e estarão condicionadas ao cumprimento de metas de desempenho.","410",NA
"Ações estratégicas de substituição de importações e de atração de empresas para a produção no Brasil em escala mundial, em segmentos como os complexos eletrônico, farmacoquímico e de software, constituem exemplos importantes das ações que serão empreendidas pelo Governo José Serra.","410",NA
"Em relação ao complexo eletrônico, haverá especial atenção à capacitação de recursos humanos,","411",NA
"incentivo a empresas de projetos de circuito integrado e estímulo à produção de componentes microeletrônicos voltados ao mercado externo.","402",NA
"As medidas de atração de investimentos externos em geral e de estímulo a investimentos internos visarão, principalmente, à substituição de importações e ao aumento das exportações.","410",NA
"O Governo José Serra cuidará, ainda, para que a política de compras governamentais dê preferência para bens e serviços produzidos no Brasil, a exemplo do que acontece na maioria, senão em todos os países desenvolvidos.","410",NA
"REFORMA TRIBUTÁRIA","H",NA
"A reforma tributária será uma mudança igualmente fundamental para tornar a economia brasileira mais competitiva e menos vulnerável.","410",NA
"O atual sistema tributário brasileiro consegue a proeza de onerar os produtos nacionais mais do que os produtos similares importados, favorecendo a geração de empregos no exterior.","410",NA
"Dadas as imperfeições dos atuais mecanismos de devolução, também embute tributos nas exportações.","410",NA
"A reforma a ser promovida pelo Governo José Serra não aumentará a carga tributária, já alta, nem modificará a divisão de competências e receitas entre as diferentes esferas de governo.","410",NA
"O essencial consistirá em eliminar a cumulatividade de tributos como COFINS, PIS e CPMF, que incidem em cascata, prejudicando a produção e as exportações, bem como assegurar a plena restituição dos impostos cobrados ao longo da cadeia produtiva.","410",NA
"Isso deverá incluir o ICMS, mediante lei complementar.","410",NA
"Enquanto esse processo não for concluído, deve ser estabelecida o mais rápido possível uma isonomia na tributação de um mesmo bem, seja de origem nacional, seja importado.","410",NA
"Também serão adotadas medidas que diminuam progressivamente o ônus tributário dos empregadores incidente sobre a folha salarial,","402",NA
"de modo a estimular a contratação formal de trabalhadores, com carteira assinada.","701",NA
"Essa reforma tributária não pode ser uma tarefa exclusiva do governo federal, pois os estados e prefeituras têm impostos cruciais para a vida produtiva do país.","410",NA
"Assim, a reforma tem de resultar de uma ampla articulação das três esferas de governo, por iniciativa do governo federal, a ser concluída no Congresso Nacional.","302",NA
"FINANCIAMENTO DE LONGO PRAZO","H",NA
"O crescimento do emprego e da produção requer a ampliação de financiamentos ao investimento de longo prazo.","410",NA
"A diminuição da taxa de juros é uma precondição para o financiamento de longo prazo, mas não é suficiente.","410",NA
"A oferta de crédito ao setor produtivo no Brasil está aquém do nível necessário para impulsionar nova fase de crescimento sustentado da economia.","410",NA
"Os empréstimos do sistema financeiro ao setor privado em junho de 2002 equivaliam a somente 28% do PIB, proporção bem inferior à média dos países desenvolvidos, superior a 50%.","410",NA
"Além das medidas específicas para os segmentos de habitação e agricultura, abordadas em itens posteriores deste programa, o Governo José Serra adotará medidas que estimulem o crédito","410",NA
"e o mercado de capitais,","414",NA
"visando suprir as necessidades de financiamento de projetos de infra-estrutura,","411",NA
"de atividades de empresas emergentes e em segmentos de elevado risco tecnológico,","410",NA
"e a atividade de inversão produtiva em geral, essencial para a geração de empregos.","410",NA
"Será tomada em consideração a agenda contida no Plano Diretor de Mercado de Capitais subscrito por diferentes instituições da área.","408",NA
"Serão prioridades do Governo José Serra em relação ao mercado de capitais: Aprovar projeto de lei criando o Título de Participação em Receita de Concessão – TPR, proposto pelo senador José Serra.","414",NA
"Esse instrumento possibilita o levantamento de recursos no mercado a custo competitivo e representa uma alternativa às debêntures, que nos últimos anos foram bastante utilizadas no financiamento do setor, mas apresentam a desvantagem de comprometer a capacidade de endividamento do tomador.","414",NA
"Fortalecer os órgãos reguladores relevantes na matéria, em especial a Comissão de Valores Mobiliários – CVM, dotando-a de recursos humanos e materiais compatíveis com suas responsabilidades, e estreitando a coordenação entre essa instituição, a Secretaria de Previdência Complementar – SPC e a Superintendência de Seguros Privados – SUSEP.","303",NA
"Isso permitirá obter maior eficiência na regulação com a remoção de entraves burocráticos e conflitos de regras e atribuições entre os órgãos.","303",NA
"Modernizar a legislação de falências, de forma a melhorar as condições de garantia dos credores,","410",NA
"estimular os instrumentos de poupança previdenciária e de longo prazo, inclusive dando tratamento tributário adequado, à semelhança do adotado nas economias mais desenvolvidas.","410",NA
"Como resultado dos estímulos ao financiamento e da redução dos juros, o Brasil terá condições de apresentar nos próximos anos um mercado de capitais de porte compatível com o potencial de sua economia.","414",NA
"Isso permitirá elevar a relação crédito/PIB para 40% em meados da década e aumentar a emissão de ações como proporção da formação bruta de capital, de níveis inferiores a 1% para patamares superiores a 5%.","414",NA
"Do mesmo modo, será possível aumentar a emissão de debêntures como proporção da FBC dos menos de 5% de hoje para mais de 8%.","414",NA
"INFRA-ESTRUTURA","H",NA
"A aceleração do crescimento da economia não pode prescindir de investimentos em energia, petróleo e gás, comunicações e logística de transportes.","411",NA
"Oferta suficiente de infra-estrutura é condição indispensável para a expansão sustentada da produção e do emprego, e por isso ocupará lugar central entre as prioridades do Governo José Serra.","411",NA
"ENERGIA","H",NA
"O setor elétrico é o exemplo mais óbvio e urgente do papel dos investimentos em infra-estrutura.","411",NA
"Dadas as características desse mercado – a importância da hidroeletricidade, que responde por aproximadamente 90% da geração de energia, a presença de monopólios naturais na transmissão e distribuição, além da essencialidade do produto –, a implementação do modelo elétrico não é tarefa fácil.","411",NA
"Requer clareza de objetivos, estabilidade de regras, coordenação e comando.","411",NA
"A recente crise do setor elétrico nacional, causada por uma severa estiagem aliada à escassez de investimentos em ampliação da capacidade instalada, foi superada pela atuação da Câmara de Gestão da Crise de Energia Elétrica","411",NA
"e pela notável mobilização da população brasileira.","606.1",NA
"No entanto, é preciso eliminar qualquer risco de “apagão” num país que quer pisar no acelerador para gerar mais emprego e renda.","411",NA
"O aumento da capacidade, especialmente na geração e transmissão, virá como resultado da parceria entre os setores público e privado.","411",NA
"O Governo José Serra buscará a diversificação da matriz energética nacional.","408",NA
"A preponderância da energia hidrelétrica no Sistema Interligado Nacional, se por um lado confere vantagem comparativa à indústria nacional, pois é a energia de mais baixo custo, por outro lado cria dificuldades operacionais que não podem ser superadas meramente pelos mecanismos de mercado.","408",NA
"A utilização da geração térmica a gás natural, de forma complementar à geração hidrelétrica, com a finalidade de reduzir os riscos provocados pela incerteza dos regimes pluviométricos, será viabilizada com a negociação de alterações dos contratos de suprimento de gás que se fizerem necessárias.","408",NA
"Fontes alternativas de energia, como vento e radiações solares, que ainda têm custos elevados, continuarão a ser objeto de pesquisa e desenvolvimento tecnológico para que possam se viabilizar, sem prejuízo do aproveitamento das vantagens comparativas que a hidroeletricidade confere à economia nacional.","411",NA
"O Governo José Serra ampliará a participação do álcool na matriz energética brasileira.","408",NA
