"text","cmp_code","eu_code"
"• Tornar obrigatória a prática experimental em disciplinas científicas e técnicas no Ensino Básico e Secundário;","506",NA
"• Organizar capacidades científicas e técnicas para a minimização e prevenção de riscos públicos,","411",NA
"a segurança do País","411",NA
"e o reforço das instituições reguladoras e de vigilância.","411",NA
"Desta forma, as nossas orientações para acelerar o desenvolvimento científico e tecnológico serão as seguintes:","411",NA
"• Cultura científica e tecnológica,","411",NA
"educação científica e experimentação.","411",NA
"Promoveremos o desenvolvimento da cultura científica e tecnológica","411",NA
"e reforçaremos as condições de trabalho","411",NA
"e a independência da Agência Ciência Viva.","411",NA
"Apoiaremos os centros Ciência Viva e outros centros e museus de ciência e tecnologia,","411",NA
"bem como projectos para o reforço das capacidades experimentais nas escolas e para o seu trabalho em rede com laboratórios e empresas.","411",NA
"Tornaremos obrigatória a prática experimental em disciplinas científicas e técnicas no Ensino Básico e Secundário, que será valorizada na avaliação dos alunos;","506",NA
"• Investigação científica competitiva e avaliação internacional.","411",NA
"Consórcios, redes e programas.","411",NA
"Garantiremos pontualidade nos concursos para financiamento, com avaliação e acompanhamento internacional independente, de projectos, redes e instituições em todos os domínios científicos;","411",NA
"reforçaremos a investigação em consórcio entre empresas e institutos de investigação,","411",NA
"as condições para novas empresas de base tecnológica,","411",NA
"a valorização da engenharia nacional.","411",NA
"Crescerão os recursos humanos em I&D,","411",NA
"a produção científica referenciada internacionalmente","411",NA
"e o emprego científico privado e público (onde haverá 1000 lugares adicionais para I&D, por contrapartida da extinção de lugares menos qualificados noutros sectores);","411",NA
"• Ciência, tecnologia e inovação em cooperação internacional.","107",NA
"A actividade nas áreas fundamentais da agenda internacional, oceanos e espaço, clima e biodiversidade, ambiente, tecnologias de informação e comunicação, biotecnologia e ciências da saúde, materiais e nanotecnologias, energia, astronomia e física fundamental, modelação, entre outras, será desenvolvida com o objectivo de difusão de conhecimento e tecnologias para o País,","107",NA
"produção científica própria","411",NA
"e aproveitamento de oportunidades científicas e industriais.","411",NA
"Participaremos plenamente nas organizações internacionais e na elaboração da política científica e tecnológica da União Europeia,","411","108"
"apoiando o reforço de meios,","411","108"
"a desburocratização de procedimentos,","411","108"
"o maior acesso das PME,","411","108"
"e, ainda, a criação de um Conselho Europeu de Investigação;","411","108"
"• Contratos de serviço público com laboratórios de Estado e laboratórios associados.","411",NA
"Retomaremos o rejuvenescimento e a reforma dos Laboratórios de Estado,","411",NA
"estabelecendo missões e contratos orientadores, especialmente de apoio à actividade reguladora e fiscalizadora do Estado e à actividade económica,","411",NA
"à tomada de decisões e minimização de riscos.","411",NA
"Restauraremos a sua autonomia financeira.","411",NA
"Também com os Laboratórios Associados, o Estado celebrará contratos de serviço público, designadamente de apoio à decisão e à detecção de riscos e oportunidades;","411",NA
"• Ciência e tecnologia para a prevenção e minimização de grandes riscos públicos.","411",NA
"Organizaremos sistematicamente capacidades científicas e técnicas para a minimização e prevenção de grandes riscos públicos,","411",NA
"bem como o reforço das instituições reguladoras e de vigilância, designadamente através da sua avaliação internacional periódica;","411",NA
"• Desgovernamentalizar e modernizar o sistema público de administração da ciência.","303",NA
"Melhoraremos a gestão e desburocratizaremos o sistema de financiamento,","303",NA
"criando condições para a sua desgovernamentalização e para avaliações e decisões mais seguras.","303",NA
"O sistema público de apoio à I&D em Portugal deve ser um modelo avançado da Administração Pública responsável e moderna.","303",NA
"4. Qualificar os portugueses",NA,NA
"A qualificação dos recursos humanos, através do sistema de educação/formação é decisiva para a agenda de crescimento do PS,","411",NA
"assumida pelo Plano Tecnológico.","411",NA
"Na verdade, o atraso de desenvolvimento do País é também, e especialmente, um défice de qualificações.","411",NA
"Temos consciência, portanto, que a sustentabilidade da nossa agenda de crescimento,","411",NA
"do nosso desenvolvimento científico e tecnológico,","411",NA
"da inovação,","411",NA
"dependerão criticamente da superação dos graves atrasos no processo de qualificação dos portugueses.","411",NA
"Apenas 20% da população portuguesa dos 25 aos 64 anos completou o 12º ano, contra 65% na média da OCDE.","506",NA
"Apenas 9% da população portuguesa na mesma faixa etária completou o nível de ensino superior, contra 24% na OCDE.","506",NA
"Mas Portugal não tem apenas um défice de pessoas qualificadas no conjunto da sua população activa.","506",NA
"Esse défice, embora mais reduzido, atinge ainda valores muito elevados nas gerações mais jovens.","506",NA
"Na população portuguesa com idades entre os 20 e os 24 anos, 47% tem escolaridade inferior ao nível secundário e não se encontra a estudar (19% na média dos países da OCDE).","506",NA
"Cerca de metade desses jovens não concluiu a escolaridade obrigatória.","506",NA
"Este quadro exige uma resposta exigente e eficaz, compatível com as necessidades urgentes da agenda de crescimento que queremos para o nosso País.","506",NA
"As políticas de educação - básica, secundária e superior -,","506",NA
"e as políticas de formação profissional e de aprendizagem ao longo da vida serão assim orientadas e focadas para a superação do défice de formação e qualificação da população portuguesa,","411",NA
"essencial para a sustentabilidade do plano de desenvolvimento tecnológico, científico e da inovação do País.","506",NA
"Sem prejuízo de tratamento mais desenvolvido no Capítulo II, apontamos como principais metas para a legislatura:","506",NA
"• Reduzir para metade o insucesso escolar nos ensinos básico e secundário;","506",NA
"• Duplicar a frequência de jovens em cursos tecnológicos e profissionais de nível secundário;","411",NA
"• Tornar obrigatório o ensino experimental das ciências em todo o ensino básico;","506",NA
"• Generalizar o ensino do Inglês desde o primeiro ciclo do ensino básico;","506",NA
"• Tornar obrigatória a frequência de ensino","506",NA
"ou formação profissional para todos os jovens até aos 18 anos ;","411",NA
"• Relançar a aplicação da “cláusula de formação para jovens” e do “mínimo anual de formação”;","411",NA
"• Aumentar o número de diplomados e formações avançadas do ensino superior.","506",NA
"Alargar o acesso à aprendizagem ao logo da vida",NA,NA
"Para além deste investimento de fundo para elevar os níveis educativos médios da população, Portugal enfrenta hoje um novo desafio:","411",NA
"criar um sistema abrangente e diversificado de aprendizagem ao longo da vida,","411",NA
"que abra a todos a possibilidade de actualizar e aprofundar competências e de corresponder a novos empregos.","411",NA
"O projecto de uma sociedade baseada no conhecimento não é um projecto só para elites.","411",NA
"É, acima de tudo, um projecto de democratização do acesso ao conhecimento como a grande alavanca do desenvolvimento económico e social.","411",NA
"Assim, o novo quadro de promoção da aprendizagem ao longo da vida assentará nas seguintes prioridades:","411",NA
"• Definir objectivos em termos não só de níveis de educação-formação,","411",NA
"mas de perfis profissionais em défice no mercado de trabalho;","411",NA
"• Diversificar as oportunidades de aprendizagem:","411",NA
"- Transformar as escolas e os centros de formação em centros abertos de aprendizagem;","411",NA
"- Incentivar as empresas a desenvolver formas de organização mais qualificantes;","411",NA
"- Desenvolver os novos instrumentos de e-learning e explorar o potencial da televisão digital;","411",NA
"- Aperfeiçoar modos de aprendizagem adaptados a cada grupo-alvo, nomeadamente para pessoas menos qualificadas;","411",NA
"- Formar os formadores para as suas novas tarefas de apoio à aprendizagem.","411",NA
"• Desenvolver uma nova infra-estrutura para a aprendizagem ao longo da vida, tirando partido das tecnologias da informação;","411",NA
"• Incentivar a procura de aprendizagem por parte das pessoas, enquanto trabalhadores e cidadãos:","411",NA
"- Melhorar as condições para a aprendizagem,","411",NA
"como a organização do tempo de trabalho e os serviços à família;","411",NA
"- Desenvolver um sistema de orientação profissional ao longo da vida;","411",NA
"- Renovar o sistema de validação e de reconhecimento de competências;","411",NA
"- Definir novas compensações para o investimento em aprendizagem ao longo da vida, pelas empresas e pelos trabalhadores;","411",NA
"• Difundir novos modelos de partilha de custos dessa aprendizagem entre trabalhadores, empresas e poderes públicos;","411",NA
